REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Poland","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3276266866
"Poland","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3636655826
"Poland","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",6016909956
"Poland","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5979771098
"Poland","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5792027093
"Poland","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",447084377
"Poland","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",377595695
"Poland","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",565520341
"Poland","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",480117746
"Poland","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",916646429
"Poland","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",746452878
"Poland","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",884067632
"Poland","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2580953494
"Poland","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2407878746
"Poland","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2444654655
"Poland","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",111233810
"Poland","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",49573963
"Poland","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",135109645
"Poland","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",69785775
"Poland","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",22981613132
"Poland","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",27333454300
"Poland","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",16353922695
"Poland","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",15835437233
"Poland","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1226030517
"Poland","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1078421449
"Poland","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1202252637
"Poland","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1967266248
"Poland","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1908863526
"Poland","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1832492580
"Poland","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3359374149
"Poland","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3713736527
"Poland","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7938975507
"Poland","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8006457880
"Poland","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7269419635
"Poland","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7005223854
"Poland","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",8515956847
"Poland","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8041386318
"Poland","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2754935002
"Poland","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2857696189
"Poland","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1353522577
"Poland","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1356468467
"Poland","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7259937048
"Poland","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8125912284
"Poland","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9457129093
"Poland","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8998665621
"Portugal","Austria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",594207965
"Portugal","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",714454830
"Portugal","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",590836377
"Portugal","Austria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",485576406
"Portugal","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",459574330
"Portugal","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",368735535
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3698803770
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3374032561
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3449619853
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2038308110
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2020888584
"Portugal","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1988712574
"Portugal","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",136956232
"Portugal","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",143456693
"Portugal","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",127000355
"Portugal","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",110293998
"Portugal","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",134386908
"Portugal","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",110266758
"Portugal","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",13415765
"Portugal","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",11963257
"Portugal","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",10341508
"Portugal","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",68323056
"Portugal","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",60991415
"Portugal","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",34237161
"Portugal","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",915297332
"Portugal","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1073288873
"Portugal","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",849028904
"Portugal","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",955195912
"Portugal","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",691854395
"Portugal","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",616720069
"Portugal","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",668987650
"Portugal","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",631392111
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",13217923681
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",12127175416
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",12035120392
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",11060601356
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9658927525
"Portugal","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",9555834684
"Portugal","Denmark","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",613413335
"Portugal","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",514751602
"Portugal","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",516750047
"Portugal","Denmark","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",588482275
"Portugal","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",574257761
"Portugal","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",465138705
"Portugal","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",46355197
"Portugal","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",74760503
"Portugal","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",48050860
"Portugal","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",45156252
"Portugal","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",69401776
"Portugal","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",62644752
"Portugal","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",69758618
"Portugal","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",57573961
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",36615594384
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",34979217463
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",35226875970
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",33710689937
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",20586470354
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",18823558466
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",20455960548
"Portugal","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",19174035601
"Portugal","Finland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",300446937
"Portugal","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",322164748
"Portugal","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",235098093
"Portugal","Finland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",328549805
"Portugal","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",496015832
"Portugal","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",478428863
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",8103123574
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7726619775
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7501833595
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",9539532669
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9534422560
"Portugal","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7960419991
"Portugal","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",221354766
"Portugal","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",305934471
"Portugal","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",230127257
"Portugal","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",324089418
"Portugal","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",237875865
"Portugal","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",157200602
"Portugal","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",253574927
"Portugal","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",183802039
"Portugal","Croatia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",70343590
"Portugal","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",66148264
"Portugal","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",89455041
"Portugal","Croatia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",77040150
"Portugal","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",77445554
"Portugal","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",59488395
"Portugal","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",847843503
"Portugal","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",951048278
"Portugal","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",614490915
"Portugal","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",708575869
"Portugal","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",472523078
"Portugal","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",346553594
"Portugal","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",416317131
"Portugal","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",351890188
"Portugal","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3265850094
"Portugal","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",3020576955
"Portugal","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2031445165
"Portugal","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1741763578
"Portugal","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",534039025
"Portugal","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",389753346
"Portugal","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",475194667
"Portugal","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",650404000
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",5581161395
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5556462117
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5666271620
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3535688334
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3570319777
"Portugal","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3709374133
"Portugal","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",102860274
"Portugal","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",143944402
"Portugal","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",101912329
"Portugal","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",119040963
"Portugal","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",80351369
"Portugal","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",60871814
"Portugal","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",84811876
"Portugal","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",63654572
"Portugal","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",103036077
"Portugal","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",93635330
"Portugal","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",93005212
"Portugal","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",133856322
"Portugal","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",128715532
"Portugal","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",90117473
"Portugal","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",40605684
"Portugal","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",45992429
"Portugal","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",46191283
"Portugal","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",55493003
"Portugal","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",90861531
"Portugal","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",34073575
"Portugal","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",74302718
"Portugal","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",61231524
"Portugal","Malta","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",66451955
"Portugal","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",116532288
"Portugal","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",27267175
"Portugal","Malta","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",64559467
"Portugal","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",49800289
"Portugal","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",22687872
"Portugal","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",6594961974
"Portugal","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",6045584001
"Portugal","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",6593390221
"Portugal","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2638356482
"Portugal","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2834154085
"Portugal","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2528054432
"Portugal","Poland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1967266248
"Portugal","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1832492580
"Portugal","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1908863526
"Portugal","Poland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1226030517
"Portugal","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1202252637
"Portugal","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1078421449
"Portugal","Romania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",439290111
"Portugal","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",545361847
"Portugal","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",532236892
"Portugal","Romania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",568621594
"Portugal","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",545561954
"Portugal","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",558321164
"Portugal","Sweden","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1024090437
"Portugal","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1005374101
"Portugal","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",836898087
"Portugal","Sweden","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1072675845
"Portugal","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1072134348
"Portugal","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1093761087
"Portugal","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",194979630
"Portugal","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",207270041
"Portugal","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",205633319
"Portugal","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",85358136
"Portugal","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",75053697
"Portugal","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",104186753
"Portugal","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",430068658
"Portugal","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",324417480
"Portugal","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",331754183
"Portugal","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",461899782
"Portugal","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",470442312
"Portugal","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",448212493
"Romania","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3904939183
